date,open,high,low,close,Adj Close,Volume,,
2024-01-19 00:00:00-5:00,41289.50391,42160.16406,40244.67188,41629.01953,41629.01953,29153.21094,,
2024-01-22 00:00:00-5:00,41564.27734,41667.44922,39387.66016,39530.75391,39530.75391,35356.42578,,
2024-01-23 00:00:00-5:00,39529.83594,40148.08984,38509.10156,39881.03125,39881.03125,29804.37695,,
2024-01-24 00:00:00-5:00,39878.05078,40529.83594,39406.78906,40081.73828,40081.73828,23593.66016,,
2024-01-25 00:00:00-5:00,40086.11719,40287.91016,39514.55078,39945.67188,39945.67188,18129.18945,,
2024-01-26 00:00:00-5:00,39943.80859,42235.41016,39813.25781,41815.48438,41815.48438,27334.45117,,
2024-01-29 00:00:00-5:00,42033.84766,43322.77344,41793.40625,43303.99609,43303.99609,17278.57617,,
2024-01-30 00:00:00-5:00,43301.81641,43870.02734,42684.35938,42944.63672,42944.63672,21427.13672,,
2024-01-31 00:00:00-5:00,42941.12109,43739.91406,42268.46094,42552.59375,42552.59375,21610.48633,,
2024-02-01 00:00:00-5:00,42549.13672,43272.59766,41851.74219,43078.03906,43078.03906,15833.61231,,
2024-02-02 00:00:00-5:00,43080.57422,43637.73438,42532.01563,43182.84375,43182.84375,16283.03418,,
2024-02-05 00:00:00-5:00,42573.01172,43519.36719,42238.52734,42661.13672,42661.13672,12922.41016,,
2024-02-06 00:00:00-5:00,42660.63672,43370.37891,42520.64063,43093.73828,43093.73828,11416.34766,,
2024-02-07 00:00:00-5:00,43094.02734,44412.11328,42763.37109,44339.76563,44339.76563,17818.99023,,
2024-02-08 00:00:00-5:00,44344.60156,45623.91016,44332.57031,45304.42188,45304.42188,26187.00781,,
2024-02-09 00:00:00-5:00,45303.74219,48220.85938,45252.63672,47157.16406,47157.16406,30854.92773,,
2024-02-12 00:00:00-5:00,48321.29688,50345.69141,47709.26172,49942.70313,49942.70313,28724.58789,,
2024-02-13 00:00:00-5:00,49941.19531,50411.27734,48322.94141,49731.44922,49731.44922,27433.31445,,
2024-02-14 00:00:00-5:00,49732.04688,52098.78516,49259.86719,51846.73047,51846.73047,28498.25391,,
2024-02-15 00:00:00-5:00,51848.16797,52867.44922,51348.38281,51932.03516,51932.03516,25641.53711,,
2024-02-16 00:00:00-5:00,51933.05469,52603.46484,51600.28125,52162.125,52162.125,18340.28711,,
2024-02-20 00:00:00-5:00,51778.58594,52985.35156,50739.17578,52263.67188,52263.67188,23063.83984,,
2024-02-21 00:00:00-5:00,52263.89453,52379.74609,50605.84766,51852.85547,51852.85547,19669.20117,,
2024-02-22 00:00:00-5:00,51854.61328,52074.52734,50907.48828,51261.68359,51261.68359,18183.83594,,
2024-02-23 00:00:00-5:00,51262.57813,51511.82813,50492.40234,50745.51172,50745.51172,15765.2334,,
2024-02-26 00:00:00-5:00,51731.03516,54939.49219,50901.83203,54514.03906,54514.03906,32592.10156,,
2024-02-27 00:00:00-5:00,54516.30469,57628.24609,54479.52344,57067.24609,57067.24609,40500.61328,,
2024-02-28 00:00:00-5:00,57069.48828,64043.14844,56679.10156,62501.44531,62501.44531,66290.82031,,
2024-02-29 00:00:00-5:00,62504.57422,63663.70313,60332.91016,61174.15625,61174.15625,49305.86719,,
2024-03-01 00:00:00-5:00,61174.03906,63241.55078,60766.54297,62430.14844,62430.14844,31368.90234,,
2024-03-04 00:00:00-5:00,63152.03906,68552.4375,62298.77344,68330.79688,68330.79688,54205.83984,,
2024-03-05 00:00:00-5:00,68327.35156,69259.55469,59205.4375,63798.09375,63798.09375,89030.89844,,
2024-03-06 00:00:00-5:00,63800.73438,67654.89844,62830.94531,66116.16406,66116.16406,46776.88672,,
2024-03-07 00:00:00-5:00,66112.83594,68083.60156,65604.34375,66923.17188,66923.17188,29650.34375,,
2024-03-08 00:00:00-5:00,66916.5,70148.48438,66115.22656,68262.49219,68262.49219,45584.31641,,
2024-03-11 00:00:00-5:00,69019.48438,72884.91406,67100.39063,72085.03906,72085.03906,47961.41797,,
2024-03-12 00:00:00-5:00,72082.75781,72985.27344,68571.47656,71436.70313,71436.70313,43441.73438,,
2024-03-13 00:00:00-5:00,71448.82031,73690.86719,71300.15625,73116.63281,73116.63281,30048.30078,,
2024-03-14 00:00:00-5:00,73121.98438,73812.82031,68474.79688,71364.89844,71364.89844,45649.75781,,
2024-03-15 00:00:00-5:00,71365.40625,72418.74219,65560.42969,69507.88281,69507.88281,54812.5625,,
2024-03-18 00:00:00-5:00,68360.6875,68928.76563,66571.42969,67612.13281,67612.13281,27629.21094,,
2024-03-19 00:00:00-5:00,67607.67969,68131.10156,61524.33594,61921.76172,61921.76172,57477.16016,,
2024-03-20 00:00:00-5:00,61913.81641,68154.74219,60779.28516,67864.92188,67864.92188,51905.79688,,
2024-03-21 00:00:00-5:00,67863.20313,68239.9375,64540.02734,65497.30859,65497.30859,26854.39648,,
2024-03-22 00:00:00-5:00,65492.1875,66655.5625,62259.30469,63816.1875,63816.1875,25426.08984,,
2024-03-25 00:00:00-5:00,67220.6875,71217.07031,66389,69884.4375,69884.4375,32780.24219,,
2024-03-26 00:00:00-5:00,69892.75,71568.64844,69273.02344,69992.97656,69992.97656,21946.75977,,
2024-03-27 00:00:00-5:00,69995.10938,71755.57813,68352.49219,69438.03125,69438.03125,27563.68945,,
2024-03-28 00:00:00-5:00,69436.78906,71619.29688,68852.85938,70796.35156,70796.35156,20578.36523,,
2024-04-01 00:00:00-5:00,71302.25,71317.80469,68065.5,69684.63281,69684.63281,19958.12305,,
2024-04-02 00:00:00-5:00,69684.94531,69707.67969,64493.21094,65467.17578,65467.17578,33127.30859,,
2024-04-03 00:00:00-5:00,65473.21094,66941.46094,64508.86719,65986.01563,65986.01563,19012.39648,,
2024-04-04 00:00:00-5:00,65981.21094,69386.39063,65076.45703,68524.32031,68524.32031,25084.06055,,
2024-04-05 00:00:00-5:00,68525.53906,68775.89063,65996.11719,67853.50781,67853.50781,20795.21289,,
2024-04-08 00:00:00-5:00,69349.41406,72769.88281,69046.21094,71629.8125,71629.8125,23705.2207,,
2024-04-09 00:00:00-5:00,71626.57813,71755.10156,68210.6875,69128.05469,69128.05469,22584.5293,,
2024-04-10 00:00:00-5:00,69121.21094,71174.03125,67476.27344,70636.67188,70636.67188,23687.49609,,
2024-04-11 00:00:00-5:00,70645.02344,71313.13281,69547.07813,70028.32031,70028.32031,15825.77441,,
2024-04-12 00:00:00-5:00,70029.1875,71259.42188,65126.88672,67149.33594,67149.33594,32463.36328,,
2024-04-15 00:00:00-5:00,65760.5,66918.64844,62320.375,63452.10156,63452.10156,28807.71875,,
2024-04-16 00:00:00-5:00,63457.28125,64394.98438,61649.34766,63822.26172,63822.26172,24526.14258,,
2024-04-17 00:00:00-5:00,63821.64844,64532.04688,59664.14844,61286.35547,61286.35547,29809.42773,,
2024-04-18 00:00:00-5:00,61278.53516,64200.98047,60827.59766,63513.17969,63513.17969,21347.29688,,
2024-04-19 00:00:00-5:00,63512.12891,65500.01172,59592.80469,63845.28125,63845.28125,32047.125,,
2024-04-22 00:00:00-5:00,64956.83594,67324.58594,64529.89844,66858.97656,66858.97656,15827.86816,,
2024-04-23 00:00:00-5:00,66855.32813,67221.74219,65826.59375,66416.92188,66416.92188,11791.72461,,
2024-04-24 00:00:00-5:00,66420.30469,67075.10938,63550.37891,64262.61328,64262.61328,19819.33203,,
2024-04-25 00:00:00-5:00,64260.42188,65291.625,62754.44922,64489.43359,64489.43359,17646.95898,,
2024-04-26 00:00:00-5:00,64489.05469,64806.21875,63297.27344,63750.58594,63750.58594,13201.40625,,
2024-04-29 00:00:00-5:00,63116.8125,64201.63281,61757.34375,63850.80859,63850.80859,14256.23242,,
2024-04-30 00:00:00-5:00,63851.28906,64729.4375,59067.22266,60636.82031,60636.82031,28408.34961,,
2024-05-01 00:00:00-5:00,60642.69922,60805.46094,56521.77734,58283.12109,58283.12109,37785.62109,,
2024-05-02 00:00:00-5:00,58292.40234,59650.98047,56926.99609,59093.14844,59093.14844,19248.74609,,
2024-05-03 00:00:00-5:00,59088.70703,63366.56641,58835.98047,62921.30859,62921.30859,23780.01367,,
2024-05-06 00:00:00-5:00,64036.07813,65525.6875,62702.85547,63168.17969,63168.17969,15358.2002,,
2024-05-07 00:00:00-5:00,63169.94531,64406.71484,62264.08984,62320.65234,62320.65234,12271.98145,,
2024-05-08 00:00:00-5:00,62322.92578,63014.79297,60868.08594,61183.03125,61183.03125,10908.99023,,
2024-05-09 00:00:00-5:00,61176.30469,63428.76563,60620.57813,63082.81641,63082.81641,11779.73731,,
2024-05-10 00:00:00-5:00,63085.90625,63535.66016,60162.11328,60790.29688,60790.29688,16764.81641,,
2024-05-13 00:00:00-5:00,61464.05078,63454.40625,60748.27344,62935.09375,62935.09375,12829.60449,,
2024-05-14 00:00:00-5:00,62929.28906,63102.25,61044.625,61547.88672,61547.88672,17140.60938,,
2024-05-15 00:00:00-5:00,61549.91406,66478.10156,61312.07813,66247.97656,66247.97656,29163.95508,,
2024-05-16 00:00:00-5:00,66250.5,66768.46094,64595.64063,65253.98047,65253.98047,16019.85742,,
2024-05-17 00:00:00-5:00,65255.13672,67501.10938,65121.91406,67055.23438,67055.23438,15529.65234,,
2024-05-20 00:00:00-5:00,66266.13281,71543.97656,66070.875,71427.21094,71427.21094,27190.92383,,
2024-05-21 00:00:00-5:00,71432.63281,71965.79688,69153.79688,70142.53906,70142.53906,20968.42383,,
2024-05-22 00:00:00-5:00,70146.4375,70654.69531,68883.91406,69119.08594,69119.08594,14243.16113,,
2024-05-23 00:00:00-5:00,69122.75781,70085.02344,66278.64063,67948.72656,67948.72656,19540.94922,,
2024-05-24 00:00:00-5:00,67936.71094,69276.57031,66600.46875,68549.84375,68549.84375,12903.97656,,
2024-05-28 00:00:00-5:00,69371.58594,69532.90625,67205.63281,68328.59375,68328.59375,16121.82227,,
2024-05-29 00:00:00-5:00,68333.94531,68865.8125,67083.30469,67576.89844,67576.89844,12002.06445,,
2024-05-30 00:00:00-5:00,67576.60156,69532.54688,67098.01563,68343.61719,68343.61719,15448.46191,,
2024-05-31 00:00:00-5:00,68342.51563,69020.20313,66597.96094,67479.80469,67479.80469,14252.22852,,
2024-06-03 00:00:00-5:00,67739.03125,70286.03906,67577.78906,68797.48438,68797.48438,16664.55664,,
2024-06-04 00:00:00-5:00,68794.78125,71101.55469,68548.36719,70547.89844,70547.89844,22694.51563,,
2024-06-05 00:00:00-5:00,70546.78906,71787.90625,70253.14063,71118.95313,71118.95313,14281.7041,,
2024-06-06 00:00:00-5:00,71119.58594,71646.07031,70099.63281,70775.85938,70775.85938,11287.05273,,
2024-06-07 00:00:00-5:00,70777.08594,71963.23438,68340.97656,69330.67969,69330.67969,20405.99609,,
2024-06-10 00:00:00-5:00,69646.02344,70180.60156,69149.67188,69501.4375,69501.4375,8244.745117,,
2024-06-11 00:00:00-5:00,69501.32813,69548.57031,66032.53906,67317.125,67317.125,23048.31445,,
2024-06-12 00:00:00-5:00,67316.50781,70026.54688,66889.80469,68248.50781,68248.50781,22272.34961,,
2024-06-13 00:00:00-5:00,68248.3125,68467.92969,66212.80469,66739.67188,66739.67188,15676.02246,,
2024-06-14 00:00:00-5:00,66751.61719,67322.44531,65002.43359,66004.55469,66004.55469,16403.73633,,
2024-06-17 00:00:00-5:00,66630.5625,67273.13281,65056.65234,66483.46875,66483.46875,18813.94336,,
2024-06-18 00:00:00-5:00,66487.25781,66573.77344,64026.42969,65159.5,65159.5,21603.45898,,
2024-06-20 00:00:00-5:00,64954.95313,66464.85938,64517.64063,64853.44922,64853.44922,13918.35254,,
2024-06-21 00:00:00-5:00,64854.26953,65029.90234,63326.18359,64126.33984,64126.33984,13724.64453,,
2024-06-24 00:00:00-5:00,63178.23438,63345.99219,58433.79297,60273.78906,60273.78906,31082.50195,,
2024-06-25 00:00:00-5:00,60269.32031,62403.30469,60228.42578,61797.40234,61797.40234,21352.05859,,
2024-06-26 00:00:00-5:00,61800.59375,62474.89844,60667.15625,60821.95313,60821.95313,14506.70313,,
2024-06-27 00:00:00-5:00,60829.41016,62356.19922,60565.13281,61635.71484,61635.71484,14273.20313,,
2024-06-28 00:00:00-5:00,61622.25781,62173.75781,59892.4375,60327.56641,60327.56641,15027.44727,,
2024-07-01 00:00:00-5:00,62680.19922,63805.46484,62459.88672,62836.66016,62836.66016,16173.35938,,
2024-07-02 00:00:00-5:00,62835.66406,63225.25391,61155.5625,62046.94531,62046.94531,13419.57324,,
2024-07-03 00:00:00-5:00,62050.64453,62207.42578,59342.81641,60155.03125,60155.03125,16459.13672,,
2024-07-05 00:00:00-5:00,57041.69141,57520.83594,53481.97266,56649.04688,56649.04688,37240.48438,,
2024-07-08 00:00:00-5:00,55864.30859,58207.98047,54297.25781,56712.75781,56712.75781,25909.76563,,
2024-07-09 00:00:00-5:00,56714.77734,58301.03125,56297.01953,58055.74219,58055.74219,16724.96875,,
2024-07-10 00:00:00-5:00,58052.39453,59486.39063,57168.56641,57730.51172,57730.51172,15810.58203,,
2024-07-11 00:00:00-5:00,57729.12891,59538.92578,57062.05078,57351.95313,57351.95313,16181.49414,,
2024-07-12 00:00:00-5:00,57352.625,58554.46484,56549.4375,57916.03516,57916.03516,14854.25195,,
2024-07-15 00:00:00-5:00,60814.52344,64942.30078,60679.62891,64766.86719,64766.86719,27666.55859,,
2024-07-16 00:00:00-5:00,64763.30469,65367.66797,62425.67578,65089.70703,65089.70703,20571.48828,,
2024-07-17 00:00:00-5:00,65087.84766,66133.32031,63863.31641,64093.73828,64093.73828,14307.70801,,
2024-07-18 00:00:00-5:00,64096.75781,65128.32813,63227.86719,63982.66016,63982.66016,10838.49707,,
2024-07-19 00:00:00-5:00,63980.08984,67493.64063,63300.19531,66711.10156,66711.10156,20573.27148,,
2024-07-22 00:00:00-5:00,68181.89844,68496.07813,66578.95313,67566.03906,67566.03906,16059.23242,,
2024-07-23 00:00:00-5:00,67567.33594,67786.82031,65451.01953,65942.94531,65942.94531,15659.54395,,
2024-07-24 00:00:00-5:00,65948.38281,67132.97656,65107.44531,65376.17188,65376.17188,11439.45508,,
2024-07-25 00:00:00-5:00,65370.36719,66159.98438,63423.85156,65799.24219,65799.24219,14849.69727,,
2024-07-26 00:00:00-5:00,65800.29688,68252.00781,65718.59375,67930.35156,67930.35156,13042.41797,,
2024-07-29 00:00:00-5:00,68255.19531,70011.66406,66429.875,66783,66783,18999.20313,,
2024-07-30 00:00:00-5:00,66775.59375,67001.76563,65304.55078,66180.46875,66180.46875,12239.20898,,
2024-07-31 00:00:00-5:00,66177.54688,66836.23438,64507.54688,64615.77734,64615.77734,12169.2041,,
2024-08-01 00:00:00-5:00,64617.92188,65596.39844,62230.32031,65301.80469,65301.80469,21769.43945,,
2024-08-02 00:00:00-5:00,65302.78516,65559.42969,61162.97266,61424.16016,61424.16016,21837.90234,,
2024-08-05 00:00:00-5:00,58136.56641,58287.12891,49119.82813,54037.02344,54037.02344,81896.70313,,
2024-08-06 00:00:00-5:00,54044.89063,57090.23047,53978.65625,56058.96484,56058.96484,21234.20117,,
2024-08-07 00:00:00-5:00,56053.55859,57754.53125,54569.37109,55144.76172,55144.76172,20453.78125,,
2024-08-08 00:00:00-5:00,55143.84375,62746.73438,54746.92188,61708.99609,61708.99609,28481.10938,,
2024-08-09 00:00:00-5:00,61710.63281,61760.03906,59558.97656,60863.44922,60863.44922,15500.26856,,
2024-08-12 00:00:00-5:00,58721.39063,60714.71484,57663.55078,59362.95313,59362.95313,17573.98242,,
2024-08-13 00:00:00-5:00,59363.30859,61609.33984,58426.15234,60609.9375,60609.9375,16131.53711,,
2024-08-14 00:00:00-5:00,60607.03125,61824.33594,58461.57031,58697.03125,58697.03125,18192.29102,,
2024-08-15 00:00:00-5:00,58695.42188,59878.27734,56128.48438,57548.44531,57548.44531,20246.10938,,
2024-08-16 00:00:00-5:00,57547.27734,59865.05859,57100.15234,58891.05078,58891.05078,16280.15625,,
2024-08-19 00:00:00-5:00,58440.48047,59637.52734,57832.91406,59466.30859,59466.30859,11763.2002,,
2024-08-20 00:00:00-5:00,59467.77734,61448.14063,58579.82422,59027.5625,59027.5625,16294.85938,,
2024-08-21 00:00:00-5:00,59027.90234,61262.06641,58813.08203,61013.25391,61013.25391,13225.0332,,
2024-08-22 00:00:00-5:00,61177.73438,61421.09766,59783.33984,60394.35547,60394.35547,3437.358154,,
2024-08-23 00:00:00-5:00,60397.08594,64991.6875,60371.11328,64094.48438,64094.48438,6064.682129,,
2024-08-26 00:00:00-5:00,64272.14453,64505.98047,62844.27344,62872.26563,62872.26563,2772.253662,,
2024-08-27 00:00:00-5:00,62792.02344,63231.08594,58044.84766,59445.375,59445.375,19005.75586,,
2024-08-28 00:00:00-5:00,59442.84766,60234.42969,57867.91797,59048.76563,59048.76563,15011.62402,,
2024-08-29 00:00:00-5:00,59052.07813,61196.41016,58739.25391,59375.57813,59375.57813,15403.1084,,
2024-08-30 00:00:00-5:00,59377.46484,59946.94531,57728.11328,59137.36328,59137.36328,14300.89941,,
2024-09-03 00:00:00-5:00,59149.69531,59832.85156,57415.17188,57492.64844,57492.64844,11722.68848,,
2024-09-04 00:00:00-5:00,57488.11328,58539.41406,55614.88672,57984.89063,57984.89063,19553.10938,,
2024-09-05 00:00:00-5:00,57989.80078,58337.92188,55647.82422,56178.00391,56178.00391,17146.49609,,
2024-09-06 00:00:00-5:00,56174.875,57004.0625,52555.13281,53967.37891,53967.37891,26159.45703,,
2024-09-09 00:00:00-5:00,54895.17188,58108.98047,54593.15234,57062.30859,57062.30859,16330.58301,,
2024-09-10 00:00:00-5:00,57053.58984,58048.47656,56391.71094,57651.27344,57651.27344,9554.568359,,
2024-09-11 00:00:00-5:00,57649.61719,58016.68359,55552.78516,57357.18359,57357.18359,17148.73828,,
2024-09-12 00:00:00-5:00,57356.48047,58593.20313,57324.32813,58146.35156,58146.35156,14434.00684,,
2024-09-13 00:00:00-5:00,58147.96094,60673.31641,57642.38672,60552.29688,60552.29688,17115.40234,,
2024-09-16 00:00:00-5:00,59132.41406,59219.02344,57489.39063,58215.58594,58215.58594,10827.31836,,
2024-09-17 00:00:00-5:00,58216.65234,61359.94141,57631.30469,60321.44922,60321.44922,17032.48242,,
2024-09-18 00:00:00-5:00,60324.52734,61801.49219,59185.32031,61771.04688,61771.04688,17033.44336,,
2024-09-19 00:00:00-5:00,61774.76172,63892.51563,61578.08594,62957.69531,62957.69531,20788.17383,,
2024-09-20 00:00:00-5:00,62956.6875,64137.21484,62346.85938,63209.95313,63209.95313,13955.93066,,
2024-09-23 00:00:00-5:00,63589.17578,64748.63281,62583.77734,63344.04688,63344.04688,10268.60547,,
2024-09-24 00:00:00-5:00,63347.86328,64699.28516,62703.1875,64275.95313,64275.95313,12134.49609,,
2024-09-25 00:00:00-5:00,64281.05078,64800.55078,62940.29688,63140.14844,63140.14844,8487.113281,,
2024-09-26 00:00:00-5:00,63137.91797,65857.96094,62663.92969,65184.01953,65184.01953,17138.0957,,
2024-09-27 00:00:00-5:00,65183.15234,66542.30469,64838.23828,65795.58594,65795.58594,12378.78418,,
2024-09-30 00:00:00-5:00,65612.78125,65634.92188,62850.19922,63314.37109,63314.37109,14746.87988,,
2024-10-01 00:00:00-5:00,63317.11719,64113.44922,60158.78125,60801.60156,60801.60156,21426.0918,,
2024-10-02 00:00:00-5:00,60796.63672,62378.74609,59914.96094,60641.30078,60641.30078,13314.55859,,
2024-10-03 00:00:00-5:00,60636.42578,61475.98438,59838.20703,60749.32031,60749.32031,10764.95215,,
2024-10-04 00:00:00-5:00,60750.35156,62483.88672,60430.90234,62093.51953,62093.51953,10621.0332,,
2024-10-07 00:00:00-5:00,62816.98047,64463.625,62039.22266,62207.88281,62207.88281,14597.43066,,
2024-10-08 00:00:00-5:00,62209.12891,63189.125,61832.42969,62126.5,62126.5,9284.5,,
2024-10-09 00:00:00-5:00,62123.21094,62509.83984,60264.25,60581.18359,60581.18359,10526.39551,,
2024-10-10 00:00:00-5:00,60581.20703,61263.96094,58919.42188,60281.97266,60281.97266,11835.64453,,
2024-10-11 00:00:00-5:00,60280.55469,63416.74219,60034.94922,62510.72266,62510.72266,15003.61719,,
2024-10-14 00:00:00-5:00,62853.30078,66492.14063,62440.05078,66068.34375,66068.34375,18504.68359,,
2024-10-15 00:00:00-5:00,66070.35938,67922.47656,64777.91016,67060.97656,67060.97656,22490.53906,,
2024-10-16 00:00:00-5:00,67063.60938,68395.30469,66751.52344,67613.20313,67613.20313,16951.30859,,
2024-10-17 00:00:00-5:00,67611.01563,67925.15625,66630.82813,67403.48438,67403.48438,10745.22852,,
2024-10-18 00:00:00-5:00,67401.63281,68992.97656,67158.76563,68422.20313,68422.20313,15478.83789,,
2024-10-21 00:00:00-5:00,69014.79688,69491.72656,66810.83594,67349.96875,67349.96875,14159.75488,,
2024-10-22 00:00:00-5:00,67350.00781,67797.02344,66543.91406,67380.25781,67380.25781,11663.16992,,
2024-10-23 00:00:00-5:00,67390.33594,67413.85938,64965.76563,66607.26563,66607.26563,12771.36816,,
2024-10-24 00:00:00-5:00,66606.57813,68800.71875,66449.78125,68157.85156,68157.85156,13766.19922,,
2024-10-25 00:00:00-5:00,68159.83594,68737.92188,65507.98047,66573.74219,66573.74219,19340.71484,,
2024-10-28 00:00:00-5:00,67945.51563,70232.61719,67538.5625,69925.55469,69925.55469,20884.57813,,
2024-10-29 00:00:00-5:00,69929.34375,73611.78906,69717.61719,72718.45313,72718.45313,29642.40039,,
2024-10-30 00:00:00-5:00,72721.53125,72945.79688,71394.13281,72327.42969,72327.42969,17985.68555,,
2024-10-31 00:00:00-5:00,72326.82031,72681.0625,69567.24219,70205.11719,70205.11719,18700.69922,,
2024-11-01 00:00:00-5:00,70203.76563,71616.48438,68738.95313,69478.23438,69478.23438,20791.51367,,
2024-11-04 00:00:00-5:00,68737.49219,69453.17188,66791.85156,67807.44531,67807.44531,17293.08398,,
2024-11-05 00:00:00-5:00,67810.10156,70553.16406,67437.19531,69384.55469,69384.55469,18099.23047,,
2024-11-06 00:00:00-5:00,69389.64063,76477.88281,69296.0625,75639.77344,75639.77344,63777.36719,,
2024-11-07 00:00:00-5:00,75641.97656,76976.70313,74464.3125,75918.39063,75918.39063,28653.48633,,
2024-11-08 00:00:00-5:00,75923.38281,77296.78906,75655.65625,76563.39063,76563.39063,23443.24414,,
2024-11-11 00:00:00-5:00,80423,89635.44531,80276.42188,88750.03906,88750.03906,49936.74609,,
2024-11-12 00:00:00-5:00,88754.02344,90099.74219,85022.32031,88031.28906,88031.28906,55088.15625,,
2024-11-13 00:00:00-5:00,88034.5,93482.95313,86224.5625,90495.875,90495.875,57184.51172,,
2024-11-14 00:00:00-5:00,90495.86719,91824.375,86675.92188,87336.39063,87336.39063,32138.91406,,
2024-11-15 00:00:00-5:00,87328.95313,91926.59375,87105.78906,91060.07813,91060.07813,28758.51172,,
2024-11-18 00:00:00-5:00,89873.84375,92654.21094,89384.83594,90519.38281,90519.38281,26056.35742,,
2024-11-19 00:00:00-5:00,90520.60156,94072.35156,90406.42969,92416.75781,92416.75781,26868.76563,,
2024-11-20 00:00:00-5:00,92430.79688,94960.33594,91540.50781,94378.74219,94378.74219,33909.14844,,
2024-11-21 00:00:00-5:00,94372.99219,99051.84375,94116.35156,98434.92188,98434.92188,44814.20313,,
2024-11-22 00:00:00-5:00,98435.32813,99815.83594,97200.42188,99002.5,99002.5,39644.09766,,
2024-11-25 00:00:00-5:00,98015.00781,98964.35938,92560.27344,93012.77344,93012.77344,28153.01953,,
2024-11-26 00:00:00-5:00,93005.89063,95007.23438,90700.48438,91934.85938,91934.85938,25108.14648,,
2024-11-27 00:00:00-5:00,91934.74219,97374.70313,91758.55469,95956.19531,95956.19531,21374.63867,,
2024-11-29 00:00:00-5:00,95668.96094,98740.60938,95393.70313,97497.71875,97497.71875,17445.18164,,
2024-12-02 00:00:00-5:00,97264.67969,98198.92188,94416.17188,95863.96094,95863.96094,21651.84961,,
2024-12-03 00:00:00-5:00,95864.55469,96314.28906,93587.23438,95932.50781,95932.50781,24664.85938,,
2024-12-04 00:00:00-5:00,95929.91406,99256.44531,94642.82031,98749.40625,98749.40625,25751.62109,,
2024-12-05 00:00:00-5:00,98744.17188,103937.7813,91769.46875,97030.52344,97030.52344,54583.41016,,
2024-12-06 00:00:00-5:00,97029.25781,102086.7109,96418.64063,99885.54688,99885.54688,23947.60352,,
2024-12-09 00:00:00-5:00,101180.8047,101285.9453,94220.25781,97346.39844,97346.39844,26736.00977,,
2024-12-10 00:00:00-5:00,97330.9375,98334.98438,94280.8125,96659.57813,96659.57813,26055.38477,,
2024-12-11 00:00:00-5:00,96660.45313,101972.9453,95727.02344,101197.7813,101197.7813,26454.75,,
2024-12-12 00:00:00-5:00,101209.2813,102575.8438,99298.15625,100031.9219,100031.9219,18698.51953,,
2024-12-13 00:00:00-5:00,100022.8281,101949.5703,99224.25781,101428.3125,101428.3125,16252.3125,,
2024-12-16 00:00:00-5:00,104438.8125,107831.4219,103289.2188,106081.9688,106081.9688,28855.79297,,
2024-12-17 00:00:00-5:00,106080.3828,108353.1172,105319.125,106133.3672,106133.3672,17069.71094,,
2024-12-18 00:00:00-5:00,106145.2891,106516.4297,99956.72656,100147.6641,100147.6641,28489.58594,,
2024-12-19 00:00:00-5:00,100151.2109,102788.4141,95546.89063,97380.88281,97380.88281,31609.2207,,
2024-12-20 00:00:00-5:00,97394.47656,98134.09375,92149.79688,97777.39844,97777.39844,30883.60547,,
2024-12-23 00:00:00-5:00,95101.85156,96437.97656,92394.89844,94775.04688,94775.04688,19858.18555,,
2024-12-24 00:00:00-5:00,94768.96875,99447.71094,93435.03125,98601.97656,98601.97656,16995.11914,,
2024-12-26 00:00:00-5:00,99365.90625,99886.21094,95098.98438,95683.14844,95683.14844,15527.13086,,
2024-12-27 00:00:00-5:00,95675.61719,97340.71875,93255.74219,94176.57031,94176.57031,18702.43164,,
2024-12-30 00:00:00-5:00,93596.20313,94926.58594,91312.41406,92656.24219,92656.24219,20819.46875,,
2024-12-31 00:00:00-5:00,92650.42188,96161.03125,91911.07813,93390.55469,93390.55469,14572.34961,,
2025-01-02 00:00:00-5:00,94398.03906,97773.58594,94145.67188,96903.67188,96903.67188,14256.4502,,
2025-01-03 00:00:00-5:00,96903.53906,98967.27344,96026.59375,98134.53906,98134.53906,12043.46484,,
2025-01-06 00:00:00-5:00,98352.99219,102504.9688,97909.74219,102278.3125,102278.3125,19630.50586,,
2025-01-07 00:00:00-5:00,102278.625,102741.7734,96111.79688,96945.74219,96945.74219,21458.86914,,
2025-01-08 00:00:00-5:00,96944.42188,97260.05469,92504.88281,95054.38281,95054.38281,20106.41797,,
2025-01-10 00:00:00-5:00,92549.85938,95850.1875,92215.65625,94703.4375,94703.4375,16985.31445,,
2025-01-13 00:00:00-5:00,94510.70313,95901.96875,89116.85938,94522.78906,94522.78906,20094.30273,,
2025-01-14 00:00:00-5:00,94515.8125,97364.32031,94320.54688,96539.32813,96539.32813,14958.07617,,
2025-01-15 00:00:00-5:00,96545.33594,100716.7891,96426.92969,100509.4688,100509.4688,17942.98828,,
2025-01-16 00:00:00-5:00,100505.9844,100870.8516,97290.94531,99984.21094,99984.21094,16447.95703,,
2025-01-17 00:00:00-5:00,99981.76563,105954.2891,99942.80469,104103.9531,104103.9531,27473.84375,,
2025-01-21 00:00:00-5:00,102147.8672,107286.3828,100060.0703,106158.6953,106158.6953,25906.5,,
2025-01-22 00:00:00-5:00,106160.6563,106412.3984,103160.2578,103660.7422,103660.7422,14848.15625,,
2025-01-23 00:00:00-5:00,103659.5938,106873.7266,101198.9375,103926.8047,103926.8047,34586.58984,,
2025-01-24 00:00:00-5:00,103925.5547,107185.9453,102753.2188,104848.3203,104848.3203,17087.81055,,
